tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Churn,customerID
5.0,Yes,Month-to-month,Yes,Electronic check,51.35,262.3,Male,0,No,No,No,DSL,No,Yes,No,No,No,No,No,5404-GGUKR
59.0,No,Two year,Yes,Credit card (automatic),64.05,3886.85,Male,1,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,3308-JSGML
70.0,Yes,Two year,Yes,Bank transfer (automatic),84.8,5917.55,Female,0,Yes,No,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,No,2126-GSEGL
14.0,Yes,Month-to-month,Yes,Credit card (automatic),71.0,914.0,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes,3677-TNKIO
44.0,Yes,Month-to-month,Yes,Mailed check,50.15,2139.1,Female,0,No,No,Yes,DSL,No,No,No,No,No,No,No,0440-QEXBZ
64.0,Yes,Two year,Yes,Credit card (automatic),94.6,5948.7,Female,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,No,2434-EEVDB
58.0,No,Two year,No,Mailed check,59.75,3624.35,Female,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,6762-QVYJO
46.0,Yes,One year,No,Electronic check,100.25,4753.85,Female,1,Yes,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,No,6199-IWKGC
58.0,Yes,Month-to-month,Yes,Electronic check,98.9,5780.7,Male,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,2675-DHUTR
72.0,Yes,Two year,Yes,Credit card (automatic),97.7,6869.7,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,8152-VETUR
30.0,No,Month-to-month,Yes,Electronic check,40.3,1172.95,Female,1,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,Yes,9667-EQRXU
11.0,Yes,Month-to-month,No,Bank transfer (automatic),60.25,662.95,Male,1,No,No,Yes,DSL,Yes,Yes,No,No,No,No,No,7446-YPODE
34.0,No,Month-to-month,Yes,Electronic check,56.25,1765.95,Female,1,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,No,9522-BNTHX
54.0,No,Two year,No,Bank transfer (automatic),46.2,2431.95,Male,0,No,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,No,4676-WLUHT
3.0,No,Month-to-month,Yes,Electronic check,50.6,155.35,Female,0,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,3329-WDIOK
72.0,Yes,Two year,No,Mailed check,24.9,1859.2,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7980-MHFLQ
40.0,Yes,Month-to-month,Yes,Electronic check,84.85,3303.05,Female,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Yes,2873-ZLIWT
2.0,Yes,Month-to-month,No,Mailed check,65.7,134.35,Female,0,Yes,Yes,No,DSL,No,No,No,No,Yes,Yes,Yes,3415-TAILE
54.0,Yes,Two year,No,Credit card (automatic),63.35,3409.1,Male,0,Yes,Yes,Yes,DSL,No,No,Yes,No,No,Yes,No,0757-WCUUZ
14.0,Yes,Month-to-month,No,Bank transfer (automatic),50.1,709.5,Female,0,No,No,No,DSL,Yes,No,No,No,No,No,No,1629-DQQVB
1.0,Yes,Month-to-month,No,Electronic check,70.5,70.5,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes,1915-IOFGU
10.0,Yes,Month-to-month,Yes,Electronic check,94.85,953.45,Female,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,3045-XETSH
1.0,Yes,Month-to-month,No,Electronic check,50.15,50.15,Female,0,No,No,No,DSL,Yes,No,No,No,No,No,No,0374-AACSZ
1.0,Yes,Month-to-month,No,Mailed check,19.75,19.75,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,7239-HZZCX
56.0,Yes,One year,Yes,Bank transfer (automatic),64.65,3665.55,Male,0,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,4872-VXRIL
68.0,Yes,Two year,Yes,Bank transfer (automatic),79.6,5515.8,Female,0,Yes,No,No,DSL,Yes,Yes,No,Yes,Yes,Yes,No,9140-CZQZZ
14.0,Yes,One year,Yes,Mailed check,19.5,272.0,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3423-HHXAO
68.0,Yes,Two year,Yes,Electronic check,99.55,6668.0,Male,0,Yes,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,9938-TKDGL
55.0,Yes,Month-to-month,Yes,Electronic check,74.0,4052.4,Male,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,No,0531-ZZJWQ
16.0,No,Month-to-month,Yes,Electronic check,38.9,664.4,Female,0,No,No,No phone service,DSL,Yes,No,No,No,Yes,No,No,6537-QLGEX
9.0,Yes,Month-to-month,Yes,Electronic check,79.55,718.55,Male,1,No,No,No,Fiber optic,No,No,No,No,No,Yes,No,2688-BHGOG
14.0,Yes,Month-to-month,Yes,Electronic check,65.45,937.6,Male,0,Yes,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Yes,7683-CBDKJ
58.0,Yes,Month-to-month,Yes,Electronic check,98.7,5812.6,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Yes,0946-CLJTI
53.0,No,Month-to-month,Yes,Bank transfer (automatic),46.3,2546.85,Male,0,No,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,No,3160-TYXLT
70.0,Yes,Two year,Yes,Credit card (automatic),99.35,6944.5,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,No,1325-USMEC
14.0,Yes,Month-to-month,Yes,Electronic check,95.8,1346.3,Female,1,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,0916-QOFDP
22.0,Yes,One year,Yes,Bank transfer (automatic),67.5,1544.05,Male,0,Yes,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Yes,0628-CNQRM
10.0,Yes,Month-to-month,Yes,Credit card (automatic),78.15,765.15,Female,0,Yes,No,Yes,Fiber optic,Yes,No,No,No,No,No,No,5606-AMZBO
29.0,Yes,Two year,No,Mailed check,26.1,692.55,Female,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,6199-IPCAO
1.0,Yes,Month-to-month,Yes,Electronic check,69.6,69.6,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No,Yes,7665-TOALD
49.0,Yes,One year,No,Electronic check,84.35,4059.35,Male,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,0112-QWPNC
68.0,Yes,Month-to-month,Yes,Electronic check,100.2,6851.65,Female,1,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,0324-BRPCJ
1.0,Yes,Month-to-month,No,Electronic check,78.05,78.05,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No,Yes,2777-PHDEI
30.0,No,One year,Yes,Credit card (automatic),40.35,1187.05,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,Yes,No,5640-CAXOA
72.0,Yes,Two year,No,Credit card (automatic),79.2,5401.9,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,2235-EZAIK
10.0,Yes,Month-to-month,Yes,Mailed check,20.9,247.0,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3847-BAERP
7.0,Yes,Month-to-month,No,Electronic check,73.6,520.0,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,1196-AMORA
9.0,Yes,Month-to-month,Yes,Electronic check,74.75,706.6,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,4282-YMKNA
1.0,Yes,Month-to-month,No,Mailed check,49.9,49.9,Female,0,No,Yes,No,DSL,Yes,No,No,No,No,No,No,1453-RZFON
20.0,Yes,Month-to-month,Yes,Credit card (automatic),68.9,1370.35,Female,0,No,No,Yes,DSL,No,Yes,No,Yes,No,Yes,No,8263-OKETD
1.0,Yes,Month-to-month,Yes,Mailed check,20.25,20.25,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0670-KDOMA
29.0,Yes,Month-to-month,Yes,Credit card (automatic),76.0,2215.25,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,No,2476-YGEFM
1.0,Yes,Month-to-month,No,Electronic check,74.0,74.0,Male,0,No,No,No,Fiber optic,No,No,No,Yes,No,No,No,8687-BAFGU
3.0,Yes,Month-to-month,Yes,Mailed check,82.3,214.4,Male,0,No,No,No,Fiber optic,Yes,No,No,Yes,No,No,No,0641-EVBOJ
20.0,Yes,Month-to-month,Yes,Bank transfer (automatic),89.4,1871.15,Female,0,No,No,No,Fiber optic,Yes,No,Yes,No,Yes,No,No,0829-XXPLX
64.0,Yes,Month-to-month,Yes,Credit card (automatic),99.15,6171.2,Male,0,No,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,No,9974-JFBHQ
1.0,Yes,Month-to-month,Yes,Mailed check,20.2,20.2,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,5356-RHIPP
6.0,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,Female,0,No,No,No phone service,DSL,Yes,No,No,No,No,No,No,6624-JDRDS
50.0,Yes,Two year,No,Electronic check,19.8,1013.2,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,0608-JDVEC
6.0,Yes,Month-to-month,Yes,Bank transfer (automatic),59.15,336.7,Male,0,No,No,No,DSL,Yes,No,No,No,No,Yes,No,9780-FKVVF
7.0,Yes,Month-to-month,No,Electronic check,44.75,333.65,Male,0,Yes,Yes,No,DSL,No,No,No,No,No,No,No,1919-RTPQD
72.0,Yes,Two year,Yes,Credit card (automatic),90.8,6511.8,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,No,5214-NLTIT
8.0,Yes,Month-to-month,Yes,Bank transfer (automatic),49.55,393.45,Male,0,Yes,No,No,DSL,No,Yes,No,No,No,No,No,3345-PBBFH
67.0,Yes,Two year,No,Credit card (automatic),106.7,7009.5,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,No,5055-BRMNE
24.0,Yes,Month-to-month,Yes,Electronic check,93.55,2264.05,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,Yes,9189-JWSHV
72.0,Yes,Two year,Yes,Credit card (automatic),94.45,6921.7,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,No,2190-PHBHR
33.0,Yes,One year,Yes,Bank transfer (automatic),19.45,600.25,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2650-GYRYL
2.0,No,Month-to-month,Yes,Electronic check,25.05,56.35,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,0746-JTRFU
70.0,Yes,Two year,No,Mailed check,67.95,4664.15,Male,0,Yes,No,No,DSL,Yes,Yes,No,Yes,No,Yes,No,5208-FVQKB
22.0,Yes,One year,No,Bank transfer (automatic),65.25,1441.8,Female,0,No,No,No,DSL,No,Yes,Yes,No,Yes,No,No,7184-LRUUR
59.0,Yes,Month-to-month,Yes,Bank transfer (automatic),99.45,5623.7,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,No,6627-CFOSN
36.0,Yes,One year,Yes,Credit card (automatic),20.35,695.85,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3982-JGSFD
51.0,Yes,Two year,No,Mailed check,19.95,1028.75,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,1574-DYCWE
53.0,Yes,One year,No,Bank transfer (automatic),77.4,4155.95,Male,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,7247-XOZPB
20.0,Yes,One year,No,Bank transfer (automatic),19.7,395.6,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2466-FCCPT
63.0,Yes,Two year,No,Credit card (automatic),99.7,6330.4,Male,0,Yes,No,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,6211-WWLTF
40.0,Yes,Month-to-month,No,Credit card (automatic),74.8,2971.7,Female,0,No,No,No,Fiber optic,No,Yes,No,No,No,No,No,4826-TZEVA
35.0,Yes,One year,Yes,Mailed check,19.15,638.0,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,6016-NXBNJ
26.0,Yes,One year,No,Bank transfer (automatic),78.95,2034.25,Male,0,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,No,9138-EFSMO
27.0,Yes,Month-to-month,Yes,Electronic check,95.55,2510.2,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Yes,0576-WNXXC
53.0,Yes,One year,No,Credit card (automatic),62.85,3419.5,Male,0,No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,No,4632-XJMEX
34.0,Yes,Month-to-month,No,Credit card (automatic),71.55,2427.35,Male,1,Yes,No,No,Fiber optic,No,No,No,No,No,No,No,8910-LEDAG
19.0,Yes,Month-to-month,Yes,Electronic check,94.95,1760.25,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,No,3452-GWUIN
43.0,Yes,Month-to-month,Yes,Credit card (automatic),86.1,3551.65,Male,0,Yes,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,No,2716-GFZOR
6.0,Yes,Month-to-month,No,Mailed check,19.55,122.9,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3724-UCSHY
56.0,Yes,Two year,Yes,Mailed check,24.8,1424.2,Male,0,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,8626-XHBIE
57.0,No,Month-to-month,Yes,Electronic check,39.3,2111.45,Male,0,No,No,No phone service,DSL,No,Yes,No,No,Yes,No,Yes,4628-CTTLA
34.0,Yes,Month-to-month,Yes,Mailed check,84.05,2909.95,Male,0,Yes,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,No,3192-LNKRK
10.0,No,Month-to-month,No,Electronic check,36.25,374.0,Female,0,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,No,4439-YRNVD
1.0,Yes,Month-to-month,Yes,Mailed check,20.25,20.25,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,2876-VBBBL
13.0,No,Month-to-month,Yes,Electronic check,23.9,300.8,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,6834-NXDCA
56.0,Yes,Month-to-month,No,Electronic check,98.6,5581.05,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,No,2208-UGTGR
55.0,Yes,Month-to-month,Yes,Credit card (automatic),103.65,5676.65,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,No,3005-TYFRD
36.0,Yes,Two year,Yes,Credit card (automatic),92.9,3379.25,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,8670-MEFCP
47.0,Yes,One year,No,Bank transfer (automatic),19.9,942.95,Male,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3079-BCHLN
12.0,Yes,Month-to-month,Yes,Credit card (automatic),20.1,232.4,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7777-UNYHB
1.0,Yes,Month-to-month,Yes,Electronic check,85.45,85.45,Female,0,No,No,No,Fiber optic,No,No,Yes,No,Yes,No,Yes,5597-GLBUC
24.0,Yes,Month-to-month,Yes,Electronic check,80.5,2088.45,Male,1,No,No,Yes,Fiber optic,No,Yes,No,No,No,No,No,7278-CKDNC
63.0,Yes,One year,No,Bank transfer (automatic),99.9,6137.0,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Yes,2748-MYRVK
35.0,No,Month-to-month,Yes,Electronic check,39.85,1434.6,Female,1,No,No,No phone service,DSL,No,No,Yes,No,Yes,No,No,8450-UYIBU
67.0,Yes,One year,No,Credit card (automatic),60.5,3870.0,Female,0,No,No,No,DSL,Yes,Yes,No,Yes,No,No,No,2969-VAPYH
25.0,Yes,Month-to-month,Yes,Electronic check,84.8,2043.45,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,Yes,4822-YCXMX
21.0,Yes,Month-to-month,No,Mailed check,103.85,2215.0,Male,0,No,No,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,No,7181-OQCUT
13.0,Yes,Month-to-month,No,Bank transfer (automatic),67.8,842.25,Female,0,No,No,No,DSL,Yes,Yes,No,Yes,No,Yes,No,8474-UMLNT
35.0,Yes,Month-to-month,Yes,Electronic check,75.2,2576.2,Male,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,9821-POOTN
71.0,Yes,Two year,No,Bank transfer (automatic),24.85,1901.0,Male,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,3836-FZSDJ
29.0,Yes,Month-to-month,No,Credit card (automatic),19.35,601.6,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,9142-XMYJH
71.0,No,Two year,No,Electronic check,49.35,3515.25,Male,0,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Yes,6559-ILWKJ
7.0,Yes,Month-to-month,Yes,Electronic check,89.0,605.45,Male,1,Yes,No,No,Fiber optic,No,No,No,No,Yes,Yes,No,0187-QSXOE
57.0,No,Month-to-month,Yes,Electronic check,55.0,3094.05,Female,1,No,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,No,7733-UDMTP
65.0,Yes,Two year,No,Bank transfer (automatic),76.15,4929.55,Male,0,Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,No,2649-HWLYB
27.0,Yes,One year,No,Mailed check,20.3,595.05,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,5214-CHIWJ
6.0,Yes,Month-to-month,Yes,Electronic check,74.9,469.8,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No,Yes,4229-CZMLL
72.0,Yes,Two year,Yes,Credit card (automatic),117.35,8436.25,Female,1,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,6904-JLBGY
1.0,Yes,Month-to-month,Yes,Mailed check,19.75,19.75,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2465-BLLEU
11.0,Yes,Month-to-month,No,Credit card (automatic),45.2,492.0,Male,0,No,No,No,DSL,No,No,No,No,No,No,No,1685-VAYJF
39.0,Yes,Two year,No,Mailed check,25.2,987.95,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,8874-EJNSR
59.0,Yes,Month-to-month,Yes,Electronic check,89.75,5496.9,Female,1,No,No,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,No,6917-YACBP
26.0,Yes,One year,No,Bank transfer (automatic),75.0,1908.35,Male,0,No,No,No,DSL,Yes,No,No,Yes,Yes,Yes,No,5049-MUBWG
2.0,Yes,Month-to-month,No,Mailed check,49.95,107.1,Male,1,No,No,No,DSL,No,No,Yes,No,No,No,No,4223-WOZCM
72.0,No,Two year,No,Bank transfer (automatic),65.7,4575.35,Female,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,0769-MURVM
65.0,Yes,One year,No,Credit card (automatic),67.05,4309.55,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,9253-VIFJQ
72.0,Yes,Two year,No,Credit card (automatic),110.9,7922.75,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,7030-FZTFM
6.0,Yes,Month-to-month,Yes,Bank transfer (automatic),87.95,522.35,Male,0,No,No,Yes,Fiber optic,No,No,No,Yes,No,Yes,No,9741-YLNTD
32.0,Yes,One year,No,Credit card (automatic),19.8,587.7,Male,1,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,5917-RYRMG
50.0,Yes,One year,No,Bank transfer (automatic),75.7,3876.2,Female,0,Yes,No,Yes,DSL,No,No,Yes,No,Yes,Yes,No,5120-ZBLAI
61.0,No,Two year,Yes,Mailed check,62.15,3778.85,Male,0,Yes,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,No,1194-BHJYC
15.0,Yes,Month-to-month,Yes,Electronic check,101.25,1457.25,Female,0,No,No,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Yes,3663-MITLP
72.0,Yes,Two year,No,Bank transfer (automatic),115.15,8349.45,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,No,0906-QVPMS
9.0,Yes,Month-to-month,Yes,Mailed check,18.95,185.6,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,9025-ZRPVR
1.0,Yes,Month-to-month,No,Mailed check,19.5,19.5,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,1905-OEILC
12.0,Yes,Month-to-month,Yes,Electronic check,86.55,1066.9,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes,No,7858-GTZSP
37.0,No,Month-to-month,No,Credit card (automatic),28.6,973.55,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,No,Yes,3285-UCQVC
61.0,Yes,One year,No,Mailed check,20.4,1226.45,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,6248-BSHKG
18.0,Yes,One year,No,Bank transfer (automatic),19.8,342.3,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,4685-TFLLS
21.0,Yes,Month-to-month,No,Mailed check,45.65,985.05,Male,0,No,Yes,No,DSL,No,No,No,No,No,No,No,3470-BTGQO
68.0,No,Two year,Yes,Mailed check,56.4,3948.45,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,No,1209-VFFOC
12.0,Yes,Month-to-month,Yes,Credit card (automatic),73.3,828.05,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No,No,8224-DWCKX
2.0,No,Month-to-month,No,Electronic check,24.35,41.85,Female,1,No,No,No phone service,DSL,No,No,No,No,No,No,Yes,5482-PLVPE
62.0,Yes,Month-to-month,Yes,Electronic check,101.35,6164.7,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,No,4553-DVPZG
29.0,Yes,Month-to-month,No,Electronic check,98.65,2862.75,Female,1,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Yes,4902-OHLSK
1.0,No,Month-to-month,No,Mailed check,33.6,33.6,Male,0,No,Yes,No phone service,DSL,No,Yes,No,Yes,No,No,No,6917-IAYHD
5.0,Yes,Month-to-month,Yes,Bank transfer (automatic),79.9,343.95,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,No,No,Yes,0495-ZBNGW
1.0,Yes,Month-to-month,No,Electronic check,20.7,20.7,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,8620-RJPZN
62.0,Yes,Two year,Yes,Electronic check,104.05,6590.5,Male,0,No,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,No,7572-KPVKK
36.0,Yes,Two year,No,Bank transfer (automatic),20.25,717.95,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2642-MAWLJ
28.0,Yes,Month-to-month,Yes,Electronic check,103.3,2890.65,Female,1,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Yes,2357-COQEK
69.0,Yes,One year,No,Credit card (automatic),73.7,4885.85,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,No,7103-ZGVNT
11.0,Yes,Month-to-month,Yes,Credit card (automatic),96.2,1222.05,Female,0,Yes,No,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Yes,3737-GCSPV
63.0,Yes,Month-to-month,Yes,Electronic check,108.75,6871.7,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,No,2027-WKXMW
23.0,Yes,One year,No,Bank transfer (automatic),20.15,405.6,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,7137-NAXML
10.0,Yes,Month-to-month,No,Credit card (automatic),19.75,208.25,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,2428-ZMCTB
